CT_ID_10,LST_CT,CAN_CT,ALB_CT,ISA_CT
25025090300,100.39677965230085,0.05691770990684356,0.12095003140802035,0.7968639973056438
25025090400,98.31046988981343,0.1030482966288983,0.13048613473867998,0.6487182936936524
25025090600,100.83050168070771,0.05288192854202556,0.1272551729724443,0.7529279918700196
25025090700,101.51056026711557,0.019932205636587336,0.11886963405023962,0.8372512470346375
25025090901,97.28877431904817,0.08499354270223494,0.1323750648889151,0.6761770657416862
25025091001,97.99315562566322,0.09326103668381054,0.1223758711677753,0.754068629437446
25025091100,101.23027811243375,0.030360477482188394,0.11483670105392509,0.8196247256032129
25025091200,100.70392955226043,0.057618802846720364,0.11785259813990955,0.8128162806835212
25025091300,101.36708667213523,0.048170675446108806,0.12143297050150641,0.8006901289141294
25025091400,97.56320898766111,0.1000507108139227,0.12979470216380073,0.6583889719588739
25025091500,99.15416375219205,0.08254002038899994,0.12014326996801745,0.8011636194954965
25025091600,100.33914944498179,0.0671059985740287,0.11936016330646668,0.7764507575170772
25025091700,99.93082045421374,0.04928581605004541,0.11979907672290338,0.8172018240055351
25025091800,97.73601410314829,0.09551151436476077,0.12706629114973478,0.7539129537238503
25025091900,97.49013155453572,0.12959534291693686,0.1258154778867775,0.8034750797277881
25025092e3,100.22642562674476,0.06959030624634761,0.12287765170709643,0.7989487174449763
25025092101,99.6362725254706,0.06822254965022882,0.12173091311924372,0.7568170562236529
25025092200,97.61162126963688,0.12794055608499186,0.1276468463796108,0.6811284584067582
25025092300,97.55430410418971,0.09673240259245969,0.1227858023898703,0.737092882346843
25025092400,98.2908113014515,0.09298296987604453,0.1252443534739815,0.8302381511371711
25025100100,97.31733701993251,0.08265462389434455,0.13342500470548235,0.7432111157519631
25025100200,98.24875141360144,0.11659104802335579,0.12548966167023665,0.796567730887332
25025100300,96.85703051777195,0.12605132658045765,0.12791302439561025,0.7682904601023757
25025100400,97.89980789083593,0.11850708547387517,0.13165496616870542,0.6621415547403966
25025100500,97.75522288491015,0.10801593701359541,0.12314115100742755,0.7103079269882319
25025100601,98.23783946776888,0.08144707858954534,0.1259945382907296,0.6847075892528364
25025100603,99.37552579757427,0.051488040690403386,0.11960530801772205,0.7733260855326507
25025100700,99.66824474780056,0.06896230333044141,0.12618148059397094,0.7571179712163364
25025100800,93.18244749414175,0.20232583538477325,0.13977387804388305,0.5272096181376541
25025100900,96.17834723924533,0.1566575709713722,0.13696797192048007,0.6400625294161074
25025101001,94.98248889854719,0.23894660967979056,0.13236723430688155,0.6888496410748096
25025101002,96.68074743786673,0.15328520977816062,0.13445235823991705,0.6888333797124216
25025101101,97.68551236822044,0.09278901608283693,0.12252061678993985,0.810005916500534
25025101102,99.39894019210837,0.07080785905889785,0.12224189877561337,0.8413222009355819
25025110103,96.88562051231325,0.12992087541199943,0.1299981522596006,0.7494017611115209
25025110201,95.94339478340792,0.17377468863227347,0.128758150105699,0.7885600237027816
25025110301,94.68376810650184,0.18341181507151316,0.13725111582069777,0.6118206016421173
25025110401,96.1608046855948,0.15658440937600504,0.13037817892779527,0.68526713370959
25025110403,94.51497019067428,0.18832026133843252,0.138963212130461,0.6547383698250832
25025110501,96.82893540402864,0.15566710468294606,0.13601132264950358,0.630534042062778
25025110502,98.22797625560271,0.12696071492674918,0.13294318787826184,0.6929629300967346
25025110601,90.49324715775164,0.33131491220270703,0.13895195252912954,0.5825421532448791
25025110607,96.35651058722043,0.15671442087112833,0.13496791020988286,0.7200576672648403
25025120103,93.48232244702427,0.2451246646203788,0.12936322556035482,0.6234459605200011
25025120104,96.27738060825465,0.15647658672573764,0.1266029446576404,0.7697482354514531
25025120105,89.48067212713272,0.36331376853567354,0.13986501344797603,0.5242071623070407
25025120201,98.89979245898381,0.136732997438493,0.12987343837491316,0.7793010675360159
25025120301,98.14462785935308,0.1374998912095454,0.12180255819626518,0.7210368115097057
25025120400,95.83081143537565,0.22574509000459114,0.12956638591428385,0.6308731220151386
25025120500,100.11271937417187,0.08447451636032506,0.1267268564222473,0.7274450810994793
25025120600,98.36730002980667,0.16642098100799316,0.12185774638311136,0.7190037787389159
25025120700,97.09727680714977,0.12607604393748234,0.14028884506869232,0.7221623962261822
25025130100,90.52245221046711,0.23905629353533,0.1473691011673879,0.4469836930216883
25025130200,96.44230805254102,0.168825372955757,0.13796450887568196,0.5974132708952197
25025130300,93.88743990205896,0.21190655050905208,0.13890839347403458,0.5454728623299888
25025130402,96.6873612927761,0.14506580896271765,0.13807801651104712,0.605280246130395
25025130404,92.61194354471603,0.26357466720594086,0.14266638975007453,0.5177068985022061
25025130406,94.21733634937853,0.15629452199241017,0.14708170556087902,0.47736003932112836
25025140102,93.12255482170247,0.16693468867293892,0.14242089809734387,0.4630011519358218
25025140105,94.50207318727796,0.22202257305658465,0.14068263045297622,0.6567453630303508
25025140106,97.77743143864188,0.14652089450085204,0.13105138141991252,0.6603651447328851
25025140107,96.01574848758128,0.17470283070871537,0.13604087092375755,0.5339170946865444
25025140201,95.90146635913966,0.15700499560220868,0.13549266962206608,0.5975656812506108
25025140202,90.63567968726868,0.24300877436984156,0.13495704451872734,0.46670034095934054
25025140300,97.96979642275214,0.13413185091928165,0.13042601729001072,0.7056258298730241
25025140400,94.69908879129714,0.2145181526660124,0.1352350231280039,0.6840165825903364
25025980300,88.58899282185004,0.36354950614113196,0.14324901519647837,0.5353207781941204
25025980700,87.99093120697212,0.4612809489079486,0.1422621642302257,0.4259442186087152
25025981e3,88.06948931243618,0.37915694768974334,0.14059922789814253,0.44754324358410214
25025981100,87.45881514484202,0.2810213890144474,0.1497667677980954,0.3401699330748812
25025981201,96.23841551386785,0.04881540101687887,0.14102104926056064,0.6430217052392248
25025981202,102.18864921848366,0.004760327374188109,0.12328384750771532,0.9378749526438436
25025981300,103.24197451449042,0.007640990565432433,0.13012667735614353,0.9261349671048651
25025981502,101.61063267962284,0.019923241396673806,0.12644850499056698,0.8337391543147223
25025981600,95.40224421603993,0.10037791909465063,0.13531443817351896,0.6059406397891339
25025981700,92.56479712350325,0.229856770198321,0.11605472383992697,0.8555742601361236
25025981800,91.33461648848163,0.3158807800957337,0.13741884395591905,0.5728313570993021
